index,col_points,diameter [cm],radius [m],frequency [GHz],distance [mm],sPDn_pln [W/m2],sPDn_sph [W/m2]
167,5.0,11.4,0.057,5.0,10.0,2.8544968458757185,2.87634972117486
168,5.0,11.4,0.057,5.0,50.0,0.2227419883085661,0.22027569004138325
169,5.0,11.4,0.057,5.0,150.0,0.025795336150182775,0.025526425874482436
170,5.0,11.4,0.057,6.0,2.5,6.846309000250922,7.485867918592796
171,5.0,11.4,0.057,6.0,5.0,5.168362926012456,5.43400123996902
172,5.0,11.4,0.057,6.0,10.0,2.9482413313459217,2.9750685969677013
173,5.0,11.4,0.057,6.0,50.0,0.22363906376972298,0.22121488319554122
174,5.0,11.4,0.057,6.0,150.0,0.025808084949470577,0.02553934402563225
175,5.0,11.4,0.057,10.0,2.5,7.609350046624173,8.395304992065652
176,5.0,11.4,0.057,10.0,5.0,5.631271104870448,5.956606872679204
177,5.0,11.4,0.057,10.0,10.0,3.119320593403164,3.1628453504737313
178,5.0,11.4,0.057,10.0,50.0,0.22499934066436292,0.22264042509793688
179,5.0,11.4,0.057,10.0,150.0,0.025826723872263622,0.025558231807251048
180,5.0,12.0785,0.0603925,2.4,2.5,5.692901980400289,6.278159647463259
181,5.0,12.0785,0.0603925,2.4,5.0,4.346883971284909,4.566120422263032
182,5.0,12.0785,0.0603925,2.4,10.0,2.5188832913401797,2.524964317444104
183,5.0,12.0785,0.0603925,2.4,50.0,0.2146050863214159,0.21206536171126833
184,5.0,12.0785,0.0603925,2.4,150.0,0.02565940592648469,0.025418108864771086
185,5.0,12.0785,0.0603925,3.0,2.5,5.735936783075744,6.3392909361305305
186,5.0,12.0785,0.0603925,3.0,5.0,4.415541563246041,4.646979821897509
187,5.0,12.0785,0.0603925,3.0,10.0,2.5914454978556156,2.602494793918174
188,5.0,12.0785,0.0603925,3.0,50.0,0.21806740411289252,0.2156636910667487
189,5.0,12.0785,0.0603925,3.0,150.0,0.025722218911750288,0.025481722815765974
190,5.0,12.0785,0.0603925,3.5,2.5,5.795417967533194,6.420177219385171
191,5.0,12.0785,0.0603925,3.5,5.0,4.499807177530968,4.742676611697292
192,5.0,12.0785,0.0603925,3.5,10.0,2.660114848679723,2.674840501521059
193,5.0,12.0785,0.0603925,3.5,50.0,0.2198996504019023,0.2175720246136045
194,5.0,12.0785,0.0603925,3.5,150.0,0.02575231042095709,0.025512203321279958
195,5.0,12.0785,0.0603925,5.0,2.5,6.268289467782328,6.9423968367662825
196,5.0,12.0785,0.0603925,5.0,5.0,4.895989004818833,5.153129743266695
197,5.0,12.0785,0.0603925,5.0,10.0,2.8544968458757185,2.877155391660868
198,5.0,12.0785,0.0603925,5.0,50.0,0.2227419883085661,0.22053805260118656
199,5.0,12.0785,0.0603925,5.0,150.0,0.025795336150182775,0.025555789167738135
200,5.0,12.0785,0.0603925,6.0,2.5,6.846309000250922,7.454944623907878
201,5.0,12.0785,0.0603925,6.0,5.0,5.168362926012456,5.4235249534824845
202,5.0,12.0785,0.0603925,6.0,10.0,2.9482413313459217,2.9756908966929454
203,5.0,12.0785,0.0603925,6.0,50.0,0.22363906376972298,0.22147559561296146
204,5.0,12.0785,0.0603925,6.0,150.0,0.025808084949470577,0.02556870498521347
205,5.0,12.0785,0.0603925,10.0,2.5,7.609350046624173,8.357896789414827
206,5.0,12.0785,0.0603925,10.0,5.0,5.631271104870448,5.943391402089026
207,5.0,12.0785,0.0603925,10.0,10.0,3.119320593403164,3.1627345783960963
208,5.0,12.0785,0.0603925,10.0,50.0,0.22499934066436292,0.22289857214293163
209,5.0,12.0785,0.0603925,10.0,150.0,0.025826723872263622,0.025587589868067712
210,5.0,12.5418,0.062709,2.4,2.5,5.692901980400289,6.259130458878441
211,5.0,12.5418,0.062709,2.4,5.0,4.346883971284909,4.560185636523254
212,5.0,12.5418,0.062709,2.4,10.0,2.5188832913401797,2.5257593043766176
213,5.0,12.5418,0.062709,2.4,50.0,0.2146050863214159,0.21222946012055663
214,5.0,12.5418,0.062709,2.4,150.0,0.02565940592648469,0.025435487085911673
215,5.0,12.5418,0.062709,3.0,2.5,5.735936783075744,6.31963040039037
216,5.0,12.5418,0.062709,3.0,5.0,4.415541563246041,4.640649872940693
217,5.0,12.5418,0.062709,3.0,10.0,2.5914454978556156,2.603148527931215
218,5.0,12.5418,0.062709,3.0,50.0,0.21806740411289252,0.21582430320171522
219,5.0,12.5418,0.062709,3.0,150.0,0.025722218911750288,0.025499093068858388
220,5.0,12.5418,0.062709,3.5,2.5,5.795417967533194,6.399815102940212
221,5.0,12.5418,0.062709,3.5,5.0,4.499807177530968,4.736006784501616
222,5.0,12.5418,0.062709,3.5,10.0,2.660114848679723,2.6754002853849492
223,5.0,12.5418,0.062709,3.5,50.0,0.2198996504019023,0.21773066433393168
224,5.0,12.5418,0.062709,3.5,150.0,0.02575231042095709,0.02552956978961715
225,5.0,12.5418,0.062709,5.0,2.5,6.268289467782328,6.920889629987067
226,5.0,12.5418,0.062709,5.0,5.0,4.895989004818833,5.146209770505287
227,5.0,12.5418,0.062709,5.0,10.0,2.8544968458757185,2.877537180014817
